question_id,question,reference_answer,model_response,generation_time,response_tokens,rouge1_precision,rouge1_recall,rouge1_fmeasure,rouge2_precision,rouge2_recall,rouge2_fmeasure,rougeL_precision,rougeL_recall,rougeL_fmeasure,bleu,bert_score,word_f1,faithfulness,candidate_tokens,reference_tokens
1078,La garantie locative est-elle obligatoire à Bruxelles ?,"Non, la garantie locative n'est pas obligatoire. Mais si elle est prévue dans le bail, la garantie locative est obligatoire. En pratique, le propriétaire réclame une garantie locative quasi systématiquement pour éviter le risque des manquements de son locataire. Si vous décidez de prévoir une garantie locative dans le bail, il y a 3 formes de garantie locative, au choix du locataire dans le cadre d'un bail de résidence principale. Pour plus d’informations, voyez la question « Quels sont les types de garantie locative (Bruxelles) ? »","assistant
# Answer: Oui. La garantie locative est obligatoire pour tous les bailleurs en Belgique. Cependant, vous devez en principe remplir un certain degré de condition pour bénéficier de cette garantie. C’est-à-dire que vous devez avoir des revenus professionnels ou de remplacement. Votre assurance ne peut pas être trop faible, c’est-à-dire qu’il n’est pas suffisamment highlèteré. Votre assurance ne peut pas être trop élevée. En effet, l’assurance locative est très importante pour les locataires. Le montant de votre assurance locative ne peut pas être trop élevé. La garantie locative ne peut pas être trop faible. Si votre assurance locative dépasse un certain degré de niveau, vous pouvez introduire une demande auprès de votre banque pour qu’elle vous remplace. Par contre, la garantie locative ne peut pas être trop élevée. Il faut que votre assurance locative dépasse un certain degré de niveau. Il faut que le montant de votre assurance locative dépasse un certain degré de niveau. Le montant de votre assurance locative ne peut pas être trop élevé. En effet, la garantie locative est très importante pour les locataires. Le montant de votre assurance locative ne peut pas être trop faible. Le montant de votre assurance locative ne peut pas être trop élevée.",5.234671115875244,304,0.21171171171171171,0.49473684210526314,0.29652996845425866,0.04524886877828054,0.10638297872340426,0.06349206349206349,0.12612612612612611,0.29473684210526313,0.17665615141955834,0.04589214321382533,0.13081400096416473,0.2877697841726619,0.9411764705882353,304,141
810,Je suis marié(e). Puis-je louer ou vendre notre maison sans l'accord de mon conjoint ?,"Non. Vous ne pouvez jamais vendre ou louer le logement familial, sans l’accord de votre conjoint. C'est une des conséquences du mariage: le logement familial est protégé. Un conjoint seul ne peut pas prendre de décision à propos du logement familial et de ses meubles, sans l’accord de l’autre conjoint. Il faut l'accord des 2 conjoints pour: vendre ou louer le logement familial, peu importe que l’immeuble appartienne à l’un des conjoints ou aux 2; mettre fin au contrat de bail, peu importe que vous ayez signé tous les 2 le contrat de bail, ou qu'un seul de vous l'ait signé. Vous devez donner/recevoir tous les 2 un préavis, ou être tous les 2 concernés par une procédure en justice, pour que le bail puisse prendre fin. Si un conjoint prend une décision sans l'accord de l'autre, l'autre peut contester cette décision. Il peut faire un recours en annulation devant le tribunal de la famille. Cette protection prend fin avec la fin du mariage. Vous devez prendre ensemble ces décisions tant que vous êtes mariés. Si vous êtes seulement séparés (sans divorcer), vous devez toujours respecter cette protection. Conséquence : chacun de vous peut demander au tribunal de la famille de l'autoriser à rester dans le logement familial, même si le logement ne lui appartient pas, ou s'il n'a pas signé le contrat de bail. Vous pouvez demander au tribunal de la famille de décider ce que vous faites du logement familial pendant la séparation : vendre ou louer le logement, autoriser l'un de vous à y rester, etc. Le juge peut prendre des ""mesures urgentes et provisoires"". Attention : cette protection ne concerne que le logement familial. Elle ne concerne pas l'immeuble qui sert à l'exercice de l'activité professionnelle, ni la seconde résidence.","assistant
# Answer: Avant d’aller plus loin Les règles ne sont pas les mêmes pour les époux mariés que pour les époux de commun accord. En principe, vous ne devez pas introduire de procès en justice pour le paiement d’une dette. Mais en pratique, les époux qui ne sont pas d'accord sur le montant de l'argent qui doit être versé peuvent demander une décision judiciaire, qui peut devenir un procès en justice. Pour obtenir cet accord, les époux doivent prendre les mesures suivantes : demander l'accord de l'autre : vous pouvez demander l'accord de votre conjoint à l’Office des baux de logement, ou à votre conjoint. Vous devez le faire par écrit. Cela ne veut pas dire que vous devez introduire une procédure en justice. Si votre conjoint refuse d’accord, vous devez vous adresser au tribunal de la famille. Vous devez introduire un recours devant le tribunal de la famille. C’est ce qu’on appelle un procès en justice. Si votre conjoint accepte l’accord, vous pouvez mettre fin au bail. Si votre conjoint ne veut pas mettre fin au bail, vous devez introduire une demande en huit jours à la commune pour demander une mise en location. Si vous introduisez un procès en justice, vous devez payer des frais d’arbitrage. Si vous introduisez un procès en justice, vous pouvez obtenir un jugement. Mais cela peut être très onéreux. Si vous introduisez un procès en justice, vous devez payer des frais d’arbitrage. Si vous introduisez un procès en justice, vous pouvez obtenir un jugement de mise en location. Mais cela peut être très onéreux.",7.223406791687012,388,0.43006993006993005,0.3716012084592145,0.39870340356564016,0.12631578947368421,0.10909090909090909,0.11707317073170732,0.1993006993006993,0.17220543806646527,0.1847649918962723,0.08317840701051375,0.14775094389915466,0.36507936507936506,1.0,388,446
1658,Quelle est la durée d’un bail étudiant à Bruxelles ?,"Avant d’aller plus loin Depuis le 1er janvier 2018, il existe un bail étudiantà Bruxelles, avec des règles spécifiques pour mettre fin au bail. Les règles du bail étudiant s’appliquent à votre bail seulement si :le logement est situé dans la Région de Bruxelles-capitale ;vous avez signé ou renouvelé votre contrat après le 1er janvier 2018 ;vous avez explicitement choisi d'utiliser le contrat de bail étudiant. Le bail étudiant dure 12 mois. Sauf si le locataire et le propriétaire prévoient une durée plus courte dans le contrat de bail (inférieure à 12 mois). Attention ! Si, dès le départ, le bail est conclu pour plus de 12 mois, ce n’est pas un bail étudiant. Le bail étudiant peut être prolongé d’une durée de 12 mois aux mêmes conditions que le bail initial. Si un bail étudiant de moins de 12 mois arrive à son terme sans qu’une des parties n'ait envoyé de préavis, il se transforme en bail d’1 an prenant court au début du bail initial. On fait comme si le bail avait été conclu pour 1 an dès le départ. Par exemple : un étudiant a conclu un bail de 10 mois du 1er septembre 2018 au 30 juin 2019. Finalement, il a une seconde session. Il reste dans le logement. Ni lui ni le propriétaire n’a envoyé de préavis. Le bail se transforme en un bail d’un 1 commençant le 1er septembre 2018 et se terminant le 31 août 2019.","assistant
# Answer: Cette fiche a été mise à jour il y a plus d'un an. La durée du bail étudiant est d'1 an à partir du jour où le bail est signé. Le contrat de bail étudiant ne peut pas prévoir un délai plus court, sauf si l'Office des étrangers l'accepte. La durée du bail étudiant est prévue au chapitre II du titre XI. Cela signifie que le bail étudiant est un bail de résidence principale. Le bail étudiant n'est pas un bail de résidence principale. Si le bail étudiant est un bail de résidence principale, le délai de 1 an ne peut pas être prolongé.",3.0101237297058105,151,0.5847457627118644,0.24381625441696114,0.344139650872818,0.2222222222222222,0.09219858156028368,0.13032581453634084,0.3389830508474576,0.1413427561837456,0.19950124688279303,0.0224068876702438,0.24886441230773926,0.26595744680851063,1.0,151,392
1206,Mon bail est un bail étudiant. Mon propriétaire peut-il mettre fin au bail avant le terme prévu dans le contrat en Wallonie ?,"Cette fiche a été mise à jour il y a plus d'un an. Non. Dans un bail étudiant, le propriétaire ne peut pas rompre le bail avant son terme. Sauf : Rupture de commun accord Vous pouvez toujours négocier avec votre propriétaire pour mettre fin au bail de commun accord. Si vous trouvez un accord, il est préférable de le mettre par écrit. Résolution pour inexécution fautive Si vous ne remplissez pas vos obligations (paiement du loyer, entretien du kot), le propriétaire peut demander au juge de paix de mettre fin au bail. Il faut toutefois que le manquement soit suffisamment grave pour impliquer la rupture du contrat.","assistant
# Answer: Avant d’aller plus loin Cette fiche traite d’aller plus loin dans les documents types. Vous trouverez donc des fiches plus complexes dans les documents types de cette fiche. Avant d’aller plus loin Cette fiche traite d’aller plus loin dans les documents types. Vous trouverez donc des fiches plus complexes dans les documents types de cette fiche. Vous trouverez également des fiches sur la durée du bail étudiant. Avant d’aller plus loin Cette fiche traite d’aller plus loin dans les documents types. Vous trouverez donc des fiches plus complexes dans les documents types de cette fiche. Vous trouverez également des fiches sur la rupture du bail étudiant. Vous trouverez également des fiches sur les règles de rupture du bail étudiant. Vous trouverez également des fiches sur les obligations des parties. Avant d’aller plus loin Cette fiche traite d’aller plus loin dans les documents types. Vous trouverez donc des fiches plus complexes dans les documents types de cette fiche. Vous trouverez également des fiches sur la rupture du bail étudiant. Vous trouverez également des fiches sur les règles de rupture du bail étudiant. Vous trouverez également des fiches sur les obligations des parties. Dans ce cas, le bail étudiant prend fin après le 31 décembre 2023.",4.781964540481567,294,0.136986301369863,0.25210084033613445,0.17751479289940827,0.01834862385321101,0.03389830508474576,0.023809523809523808,0.091324200913242,0.16806722689075632,0.11834319526627218,0.009001453704776416,-0.10931768268346786,0.2786885245901639,0.75,294,155
1813,"Si je ne rembourse pas mon crédit hypothécaire, peut-on faire vendre ma maison ?","Oui. Si vous ne remboursez pas comme prévu, on dit que vous êtes en défaut de paiement. Dans ce cas, le prêteur doit d'abord : vous envoyer un avertissement (lettre recommandée reprenant les montants impayés et expliquant les conséquences du non paiement) communiquer à la centrale des crédits aux particuliers votre défaut de paiement; vous convoquer à une audience de conciliation (obligatoire) devant le juge des saisies. Ensuite, si vous ne remboursez toujours pas, le prêteur peut procéder à la saisie-exécution, c’est-à-dire la vente forcée de l’immeuble que vous avez hypothéqué. La saisie-exécution est une procédure judiciaire qui se déroule en plusieurs étapes. 1. Vous recevez d’abord un commandement de payer via un huissier de justice. Ce document vous demande de payer. Il vous avertit que si vous ne payez pas, une saisie va être pratiquée sur l’immeuble hypothéqué. Ce commandement est valable 6 mois. 2. Au plus tôt 15 jours et au plus tard 6 mois après le commandement de payer, l’huissier de justice procède à la saisie proprement dite, et la transcrit au registre des hypothèques. Ce registre est tenu au Bureau de sécurité juridique (ancien Bureau des hypothèques). 3. Dans le mois qui suit cette transcription, le juge des saisies désigne un notaire chargé de la vente. 4. Le notaire procède à la vente de votre maison. La vente est soit une vente publique, soit une vente de gré à gré. Dans le cas d'une vente publique, le notaire rédige les conditions de vente dans un cahier des charges qui est communiqué à tous les intéressés. Dans les 6 mois de sa désignation, le notaire effectue la vente publique. Le jour de la vente, le notaire réceptionne les offres de tous les amateurs. Lorsque le notaire estime avoir reçu la dernière offre, il peut adjuger votre maison. La vente se fait à l'amateur qui offre le prix le plus élevé pour votre maison. L’adjudication se déroule en une seule séance. Depuis mai 2018, il n'est pas possible de surenchérir dans le cadre d'une vente immobilière forcée. Pour plus d'informations, voyez le site de notaire.be Depuis mai 2018, le juge peut éviter la vente publique en vous permettant de vendre de gré à gré. Dans ce cas, le juge vous force à vendre votre maison. Toutefois, il vous permet de trouver un acquéreur en fixant le prix minimum de vente. Le juge permet ce type de vente si c'est dans votre intérêt et celui du créancier. Dès qu'il y a un acquéreur, le notaire désigné peut procéder à la vente. Dans tous les cas, s’il y a plusieurs créanciers, on établit l’ordre des créanciers, et le prix de la vente est partagé en fonction du rang de chaque hypothèque. Le rang est déterminé par des privilèges et ces privilèges sont prévus par la loi.","assistant
# Answer: Oui, mais en principe, vous pouvez le faire faire en vente par un notaire. Pour cela, vous devez faire un acte de vente. Vous devez en effet faire un acte de vente sur le site de votre notaire. Si vous ne faites pas un acte de vente, votre propriétaire peut faire une saisie. Vous ne pouvez pas faire un acte de vente sur le site de votre propriétaire. Si vous ne faites pas un acte de vente, votre propriétaire peut faire une saisie.",1.865302562713623,112,0.6590909090909091,0.10642201834862386,0.18325434439178517,0.14942528735632185,0.02389705882352941,0.041204437400950866,0.3977272727272727,0.06422018348623854,0.11058451816745656,0.000993635393167533,0.04908272624015808,0.1774193548387097,1.0,112,775
1791,Qui va faire exécuter le jugement ?,"En principe, vous devez exécuter volontairement la décision de justice, c'est-à-dire payer le montant que le juge vous a condamné à payer. Si vous ne le faites pas volontairement, l’huissier de justice, mandaté par votre créancier, peut vous obliger à respecter la décision du juge. C’est ce qu’on appelle ""l’exécution forcée"". L’huissier de justice peut procéder à l'exécution forcée uniquement s'il a un titre exécutoire. La décision d’un tribunal est un titre exécutoire. L’obligation pour l’huissier de justice d’exécuter les décisions des tribunaux est toujours mentionnée au bas de la décision de justice dans ce qui est appelé la ""formule exécutoire"". Cette formule commence par les mots suivants : ""Mandons et ordonnons à tous huissiers de justice, à ce requis de mettre le présent arrêt , jugement, ordonnance, mandat ou acte à exécution"".","assistant
# Answer: L'huissier de justice (ou l'administrateur) qui doit exécuter le jugement doit prendre un acte d’interdire l’application du jugement. L’huissier de justice peut demander à la Cour d’instance de la communiquer à un autre huissier de justice ou à une autre commune. Pour cela, il doit apprendre l’identité de l’huissier de justice dont l’acte d’interdire doit être envoyé. L’acte d’interdire doit être envoyé par courrier recommandé au juge de paix. L’acte d’interdire doit être accompagné d’une attestation de déclaration de résolution de la décision judiciaire. L'acte d’interdire est envoyé par courrier recommandé au juge de paix. L'huissier de justice doit obtenir l'avis du juge de paix. L'huissier de justice peut demander l'envoi par courrier recommandé à un autre huissier de justice ou à une autre commune. L'huissier de justice peut demander au juge de paix de proposer à la Cour d'instance de la communiquer à un autre huissier de justice ou à une autre commune. L'huissier de justice doit prendre une décision d'interdire. L'acte d'interdire doit être envoyé par courrier recommandé au juge de paix. L'acte d'interdire doit être accompagné d’une attestation de déclaration de résolution de la décision judiciaire. L'acte d'interdire est envoyé par courrier recommandé au juge de paix. L'acte d'interdire est envoyé par courrier recommandé au juge de paix. L'huissier de justice doit obtenir l'avis du juge de paix. L'huissier de justice peut demander au juge de paix de proposer à la Cour d'instance de la communiquer à un autre huissier de justice ou à une autre commune. L'huissier de justice doit prendre une décision d'interdire. L'acte d'interdire doit être envoyé par courrier recommandé au juge de paix. L'acte d'interdire doit",9.03391432762146,511,0.19558359621451105,0.37575757575757573,0.2572614107883817,0.05379746835443038,0.10365853658536585,0.07083333333333333,0.13564668769716087,0.2606060606060606,0.17842323651452283,0.05340818666896661,0.07141708582639694,0.2987012987012987,0.9473684210526315,511,243
1256,"Mon médecin a commis une faute médicale, comment demander une médiation avec lui ?","La médiation permet de résoudre votre conflit sans passer par le tribunal, grâce à la communication. La médiation est volontaire. Vous décidez vous-même de contacter un médiateur et d’entamer une médiation. La médiation se déroule généralement en 5 étapes. Vous contactez votre médecin pour lui parler de la médiation. Vous devez trouver un médiateur compétent pour qu’il facilite le dialogue entre vous et votre médecin. Vous avez un 1er contact individuel avec le médiateur. Le médiateur propose une discussion tous ensemble pour trouver des solutions. Pour cette discussion, vous et votre médecin devez être d'accord de discuter. Si non, le médiateur continue les entretiens individuels. Il explique à chaque personne ce que l’autre personne a dit. A la fin, si la médiation réussit, elle se termine par un accord : une solution qui convient à tous, vous et votre médecin. Mais parfois, la médiation ne permet pas de vous mettre d’accord avec votre médecin. La médiation se termine par un « échec ». Avantages et inconvénients de la médiation Avantages Inconvénients La médiation est rapide Risque de dialogues conflictuels si vous ou votre médecin ne veut pas se remettre en question Gratuit Pas d’indemnisation financière, mais peut aboutir sur un accord pour aménager les factures Le médiateur est neutre et doit respecter le secret professionnel / Intervient avant d’autres procédures (notamment avant le recours au Fonds des accidents médicaux) / Processus humain (communication et respect) / Pour plus d'informations, voyez le guide de la faute médicale dans les documents types de cette fiche.","assistant
# Answer: Avant d’aller plus loin Attention, il y a des différences entre les médiation et la médiation de la commission de médiation sociale (CMS). Vous pouvez demander à votre médecin de faire une médiation, mais vous devez demander la médiation à la commission de médiation sociale (CMS). Vous pouvez vous rendre à un médiateur agréé par la commission de médiation sociale si vous avez des questions ou des conflits. Vous devez vous rendre à l’Office des médiateurs agréés (OMA). Vous pouvez également vous rendre à un médiateur de votre choix, mais vous devez demander à votre médecin de faire une médiation. La médiation par rapport au médiation de la commission de médiation sociale peut avoir des effets majeurs sur votre maladie. Il est donc important de prendre certaines choses en compte avant de faire une médiation. Pour plus d'informations, voyez la fiche ""A quelles conditions doit mon médecin faire une médiation pour mes problèmes de santé ?"".",3.716920852661133,223,0.5170454545454546,0.3063973063973064,0.3847780126849894,0.06285714285714286,0.037162162162162164,0.04670912951167728,0.2556818181818182,0.15151515151515152,0.19027484143763213,0.03490206905492953,0.20377913117408752,0.3304347826086957,0.8888888888888888,223,389
193,Comment la mise en observation en milieu familial prend-elle fin au terme des 40 jours ?,"Au terme des 40 jours de mise en observation, la mesure prend fin si aucune demande de maintien n’a été introduite. Le médecin-traitant de la personne malade mentale peut demander au juge de paix le maintien des soins en milieu ""familial"". Il doit pour cela adresser au juge de paix un rapport médical circonstancié attestant de la nécessité du maintien des soins. Cette demande doit obligatoirement avoir lieu 15 jours au moins avant la fin de la période de 40 jours de mise en observation, soit au plus tard le 25ème jour.","assistant
# Answer: En principe, la mise en observation prend fin automatiquement à l’expiration du délai de 40 jours. Cependant, vous pouvez demander au juge de décider de prolonger votre mesure de protection. Le délai de 40 jours est valable jusqu'à la fin de la 2ème année de protection. Si votre malade continue à se détruire, vous pouvez demander au juge de décider de la mettre en observation pour une autre période. Cela prendra fin au terme de cette nouvelle période. Si vous demandez à la justice de prolonger votre mesure de protection, vous devez l'envoyer par lettre recommandée au greffe. Si votre malade continue à se détruire, vous pouvez demander au juge de décider de la mettre en observation pour une autre période de 2 ans. Cela prendra fin au terme de cette nouvelle période.",3.245762825012207,193,0.3333333333333333,0.49,0.3967611336032389,0.13013698630136986,0.1919191919191919,0.15510204081632653,0.19047619047619047,0.28,0.22672064777327935,0.07168427217803915,0.10852225869894028,0.37209302325581395,1.0,193,137
1496,Qu'est-ce qu'une révision de loyer en Wallonie ?,"Cette fiche a été mise à jour il y a plus d'un an. La révision du loyer est l'augmentation ou la diminution de loyer demandée par une des parties. Elle ne doit pas être confondue avec l'indexation qui est l'adaptation du montant du loyer à l'évolution du coût de la vie. Le loyer peut être révisé à certaines conditions : l'accord de l'autre partie ou du juge de paix ; il faut qu'il y ait des circonstances particulières. Pour les connaitre, consultez ces 3 fiches : Mon propriétaire peut-il augmenter mon loyer en cours de bail? Puis-je demander une diminution du loyer en cours de bail? Mon loyer peut-il être augmenté suite à des travaux effectués par le propriétaire ?","assistant
# Answer: Avant d’aller plus loin Cette fiche ne contient que les informations générales.Vous pouvez contacter plusieurs services pour plus de détails : le SPW pour de nombreux autres renseignements sur la révision de loyer; le BON pour des renseignements spécifiques à la révision de loyer en Wallonie. Oui, si vous et votre propriétaire êtes d'accord. Si vous ne vous trouvez pas d'accord, vous pouvez introduire une demande de révision de loyer auprès de votre commune. Si votre commune n'est pas d'accord, vous pouvez demander au juge de paix de décider. Pour plus d'informations, voyez la rubrique ""Loyer"". Vous pouvez demander la révision de loyer uniquement si votre contrat de bail prévoit que vous pouvez le faire. Si vous n'avez pas de clause contraire dans votre contrat de bail, vous pouvez demander la révision de loyer uniquement si vous et votre propriétaire êtes d'accord. Vous pouvez introduire une demande de révision de loyer auprès de votre commune. Si votre commune n'est pas d'accord, vous pouvez demander au juge de paix de décider. Pour plus d'informations, voyez la rubrique ""Loyer"". Le juge de paix peut vous accorder une révision de loyer si : vous et votre propriétaire êtes d’accord ; ou vous ne pouvez pas vous mettre d'accord ; ou vous et votre propriétaire ne sont pas d’accord sur la valeur locative normale du bien loué. Il peut aussi accorder une augmentation de loyer si : la valeur locative normale du bien loué a augmenté de vingt pour cent au moins par le fait de circonstances nouvelles ou de dix pour cent au moins en raison de travaux effectués dans le bien loué ; le loyer de base est inférieur au loyer exigible au début de la période de neuf années. Attention, si vous demandez une révision de loyer, vous devez introduire votre demande au plus tôt 6 mois avant l'expiration de la période de neuf années.",7.724276542663574,466,0.17796610169491525,0.45,0.25506072874493924,0.042492917847025496,0.1079136690647482,0.06097560975609755,0.09887005649717515,0.25,0.1417004048582996,0.008117995262526805,0.0930602103471756,0.3054187192118227,1.0,466,185
1390,Puis-je contester une décision du Commissariat général aux réfugiés et aux apatrides (CGRA) suite à ma demande de protection internationale ?,"Oui. Vous pouvez faire un recours contre une décision du CGRA devant le conseil du contentieux des étrangers (CCE). Il s'agit d'un recours de pleine juridiction. Cela veut dire que le CCE peut : confirmer la décision ; ou réformer la décision (le juge prend une nouvelle décision qui remplace celle du CGRA) ; ou annuler la décision (le juge estime que la décision du CGRA est illégale ou pas correctement ou suffisamment motivée). Votre carte orange (attestation d’immatriculation ou AI) est prolongée pendant toute la procédure au CCE et vous ne pouvez pas être expulsé. Le délai pour l'introduire dépend du type de décision prise par le CGRA. Contre une décision de refus de reconnaissance du statut de réfugié et/ou de protection subsidiaire (décison négative ""ordinaire"") : dans les 30 jours de la notification de la décision du CGRA ; Contre une décision d'irrecevabilité (entre autres concernant les demandes ultérieures, les demandes introduites par des ressortissants de pays tiers sûrs ou les ressortissants de pays de l'Union européenne, les demandeurs qui ont une protection internationale dans un autre pays, etc. Pour plus d'informations, voyez le site du CGRA) : dans les 10 jours de la notification de la décision du CGRA si le CGRA a pris une décision dans les 15 jours après avoir réceptionné la demande ; Attention, si le CGRA n'a pas pris de décision dans les 15 jours, le délai pour le recours est de 30 jours ; si le demandeur est maintenu en un lieu déterminé au moment de la décision, le délai est de 5 jours. En principe, le recours est suspensif. Pour les recours contre les décisions concernant certaines demande ultérieures, il y a des exceptions à ce caractère suspensif du recours.Pour plus d'informations, voyez le site du CGRA.","assistant
# Answer: Oui. Si vous ne respectez pas les règles de procédure, vous pouvez contester la décision du CGRA. Vous pouvez demander une correction dans la procédure. La procédure de recours est prescrite. Pour plus d'informations, voyez la fiche ""Peut-on contester la décision du Commissariat général aux réfugiés et aux apatrides (CGRA) suite à une décision de ce même commissariat ?"". Vous pouvez contester la décision de l'Office des étrangers, mais il n'y a pas de procédure de recours. La réduction du délai de 1 an correspond à la réduction du délai de protection internationale. Si vous n'avez pas de recours, vous devez introduire une demande de protection internationale. Le CGRA peut décider de refuser ou de renoncer à votre demande de protection internationale si : vous ne remplissez pas les conditions de votre demande de protection internationale ; vous n'avez pas remplis les conditions pour avoir droit à la protection internationale ; vous ne respectez pas les conditions pour demander la protection internationale. Pour plus d'informations, voyez le site internet de l'Office des étrangers (OE).",4.517775058746338,273,0.558974358974359,0.3244047619047619,0.41054613935969875,0.12371134020618557,0.07164179104477612,0.09073724007561436,0.2717948717948718,0.15773809523809523,0.19962335216572502,0.053379953831180105,0.19903525710105896,0.3739130434782609,0.7272727272727273,273,464
513,Je dépose plainte auprès d'un médiateur. L'entreprise est située en Belgique. Quel faire si ma plainte n’a pas été déposée devant le médiateur compétent ?,"Pas de panique ! Les services de médiation collaborent. Si la plainte n’arrive pas auprès du bon médiateur, celui que le consommateur a contacté transmet le dossier au médiateur compétent dans les meilleurs délais et en informe le consommateur.","assistant
# Answer: Vous pouvez introduire une plainte auprès du Service de médiation pour le consommateur. Si votre entreprise est en Belgique, le Service de médiation pour le consommateur peut vous aider. Il peut vous aider à trouver un accord sur les possibilités de résolution des conflits entre votre entreprise et votre consommateur. Le Service de médiation pour le consommateur est compétent pour les litiges de consommation. Il est compétent si : la cause se trouve en Belgique ; la cause se trouve dans le but de la Belgique ; la cause est un litige de consommation ; la cause est un conflit entre deux entreprises ; la cause est un conflit entre un consommateur et un service d’assistance pour le consommateur. Si votre entreprise est né en Belgique, le Service de médiation pour le consommateur peut vous aider si : la cause se trouve en Belgique ; la cause se trouve dans le but de la Belgique ; la cause est un litige de consommation ; la cause est un conflit entre deux entreprises ; la cause est un conflit entre un consommateur et un service d’assistance pour le consommateur. Attention, si votre entreprise est en pays étranger, le Service de médiation pour le consommateur ne peut pas vous aider. Il ne peut pas vous aider pour les conflits entre deux entreprises, ni pour les conflits entre un consommateur et un service d’assistance pour le consommateur.",5.274363279342651,320,0.1092436974789916,0.5777777777777777,0.18374558303886926,0.029535864978902954,0.1590909090909091,0.0498220640569395,0.06722689075630252,0.35555555555555557,0.11307420494699646,0.0067411489244502635,0.055006448179483414,0.3,1.0,320,63
97,Ai-je droit à une pension de survie si je vis en colocation ?,"Avant d’aller plus loin Attention, les règles ne sont pas tout à fait les mêmes pour les travailleurs salariés, les travailleurs indépendants et les fonctionnaires.Cette fiche ne contient que les informations générales. Pour plus d'informations, adressez-vous :Au service fédéral des Pensions (SFP) pour les salariés et les fonctionnaires,À l’Institut national d’assurances sociales pour travailleurs indépendants (INASTI). Oui, si vous remplissez les conditions pour y avoir droit bien sûr. Les conditions pour avoir droit à la pension de survie concernent : votre âge ; la durée du mariage avec votre conjoint décédé ; et l’absence de remariage: si vous vous remariez, vous perdez votre droit à la pension de survie : elle n’est plus payée. Par contre, emménager avec d’autres colocataires n’a pas d’influence sur le montant de votre pension de survie. Celui-ci est calculé sur base de la carrière de votre conjoint décédé et des rémunérations qu’il a perçues durant sa carrière. Pour plus d'informations, voyez la rubrique ""Pension de survie"".","assistant
# Answer: Avant d’aller plus loin Cette fiche ne contient que les informations générales.Vous pouvez contacter plusieurs services pour plus de détails :la Direction régionale du contrôle des lois sociales pour les régimes de pension de survie et de pension de retraite;la Direction régionale du contrôle des lois sociales pour la pension de survie;la Direction générale Humanisation du fonctionnement des Régimes Pensions et de la sécurité sociale; le Service du contrôle des lois sociales (SCL) pour les règles de calcul de la pension de survie et des pensions de retraite. Le SCL peut vous accorder une pension de survie si vous êtes en colocation. Votre conjoint survivant doit avoir été marié au moins 45 ans avant votre décès. Il doit avoir été marié au moins 15 ans avant votre décès. Pour plus d'informations, voyez le site internet de l'ONEM.",4.466280937194824,210,0.5214723926380368,0.4336734693877551,0.4735376044568245,0.2037037037037037,0.16923076923076924,0.18487394957983194,0.294478527607362,0.24489795918367346,0.26740947075208915,0.1323640946783651,0.29061341285705566,0.42391304347826086,1.0,210,278
